Timestamp,Joint 1 Angle,Joint 2 Angle,Joint 3 Angle,Joint 4 Angle,Joint 5 Angle,Joint 6 Angle,Joint 7 Angle,Joint 8 Angle,Joint 9 Angle,Joint 10 Angle,Joint 11 Angle,Joint 12 Angle,Desired Joint 1 Angle,Desired Joint 2 Angle,Desired Joint 3 Angle,Desired Joint 4 Angle,Desired Joint 5 Angle,Desired Joint 6 Angle,Desired Joint 7 Angle,Desired Joint 8 Angle,Desired Joint 9 Angle,Desired Joint 10 Angle,Desired Joint 11 Angle,Desired Joint 12 Angle
1112,0.12692341208457947,-0.014048773795366287,0.07460383325815201,-0.43726807832717896,1.037489891052246,1.041062593460083,1.287582278251648,1.2612407207489014,-2.04542875289917,-1.9976710081100464,-1.9275482892990112,-2.2431209087371826,0.107609324157238,0.14744514226913452,0.06748590618371964,-0.30618607997894287,1.106258511543274,1.003902792930603,1.1781584024429321,1.3682104349136353,-1.8424015045166016,-2.032438278198242,-1.8632829189300537,-2.2021360397338867
1113,0.11802180856466293,0.04390241950750351,0.06763999909162521,-0.4014800190925598,1.0327060222625732,1.0195655822753906,1.2938799858093262,1.307565450668335,-2.0355381965637207,-2.026010751724243,-1.9376407861709595,-2.226205825805664,0.11821313947439194,0.18880581855773926,0.047012172639369965,-0.25882938504219055,1.1683084964752197,1.0275059938430786,1.2301586866378784,1.3631213903427124,-1.9232760667800903,-1.9287598133087158,-1.8399467468261719,-2.1838583946228027
1114,0.1022774949669838,0.0919831320643425,0.05649787187576294,-0.3493421673774719,1.0322215557098389,1.004668951034546,1.2975132465362549,1.343232274055481,-2.039898157119751,-2.041149616241455,-1.9475314617156982,-2.215507745742798,0.1231546550989151,0.21863076090812683,0.028701968491077423,-0.23409295082092285,1.1865129470825195,1.0401597023010254,1.265970230102539,1.371402382850647,-2.0159854888916016,-1.8131486177444458,-1.8595681190490723,-2.2114577293395996
1115,0.09755419939756393,0.08962148427963257,0.04529518634080887,-0.2781899571418762,1.0427581071853638,1.0056984424591064,1.3076260089874268,1.360248327255249,-2.062666893005371,-2.051201820373535,-1.9680393934249878,-2.205253839492798,0.20414330065250397,0.3008801341056824,-0.09501460939645767,-0.18757419288158417,1.0656986236572266,1.0012458562850952,1.2215476036071777,1.4257522821426392,-2.0052804946899414,-1.6898537874221802,-1.7621219158172607,-2.34185791015625
1116,0.1159629374742508,0.09052981436252594,0.03972411900758743,-0.21309328079223633,1.0600162744522095,1.0062434673309326,1.32948637008667,1.3628522157669067,-2.095407009124756,-2.0514843463897705,-2.0025155544281006,-2.209815502166748,0.23510372638702393,0.3623771667480469,-0.11802307516336441,-0.20259253680706024,1.0081629753112793,0.9517885446548462,1.230710506439209,1.4063446521759033,-1.995813012123108,-1.6161142587661743,-1.7234587669372559,-2.357508659362793
1117,0.14066940546035767,0.10397303849458694,0.048565156757831573,-0.16616308689117432,1.0539002418518066,1.0052745342254639,1.3570388555526733,1.365698218345642,-2.1123218536376953,-2.062828302383423,-2.0371530055999756,-2.2557566165924072,0.24198812246322632,0.3579864799976349,-0.10544969886541367,-0.19771434366703033,1.00509512424469,0.9758194088935852,1.2461879253387451,1.4032795429229736,-2.0317940711975098,-1.5271910429000854,-1.6950486898422241,-2.3403162956237793
1118,0.15489983558654785,0.11105798184871674,0.05347011610865593,-0.1502370834350586,1.053476333618164,1.0070306062698364,1.3769614696502686,1.3647899627685547,-2.1285910606384277,-2.0727593898773193,-2.0631916522979736,-2.299800395965576,0.24209830164909363,0.36579158902168274,-0.08277901262044907,-0.20618072152137756,1.0272443294525146,1.0202372074127197,1.2436559200286865,1.4217146635055542,-2.0552000999450684,-1.5568536520004272,-1.6619610786437988,-2.354125499725342
1119,0.17094692587852478,0.11832458525896072,0.06273504346609116,-0.14745157957077026,1.0532341003417969,1.0067883729934692,1.3925846815109253,1.365395426750183,-2.1406214237213135,-2.079218626022339,-2.0862832069396973,-2.3301990032196045,0.2355031967163086,0.35916072130203247,-0.053368546068668365,-0.1946782022714615,1.077068567276001,1.0389409065246582,1.2508313655853271,1.4502897262573242,-2.0845978260040283,-1.602338433265686,-1.6854537725448608,-2.374812364578247
1120,0.1806962937116623,0.13455334305763245,0.07212107628583908,-0.1498737931251526,1.0538396835327148,1.0044872760772705,1.3986401557922363,1.371390461921692,-2.1432454586029053,-2.08927059173584,-2.099524736404419,-2.339887857437134,0.20182324945926666,0.32906630635261536,-0.0102333202958107,-0.17458176612854004,1.1576719284057617,1.0485655069351196,1.2715940475463867,1.4663093090057373,-2.14510178565979,-1.6016520261764526,-1.7590148448944092,-2.362084150314331
1121,0.18529848754405975,0.14387881755828857,0.07757103443145752,-0.14805710315704346,1.0600162744522095,0.9956462979316711,1.3977924585342407,1.389435887336731,-2.146475076675415,-2.0922985076904297,-2.107154607772827,-2.3459434509277344,0.17200198769569397,0.3100857436656952,0.024699822068214417,-0.15672315657138824,1.2023138999938965,1.0742048025131226,1.2829184532165527,1.4908440113067627,-2.1577646732330322,-1.6401300430297852,-1.812609076499939,-2.3608784675598145
1122,0.1840268224477768,0.15205375850200653,0.0882287248969078,-0.14139604568481445,1.0755183696746826,0.9881374835968018,1.394885778427124,1.414868950843811,-2.1539435386657715,-2.0931057929992676,-2.114300012588501,-2.345095634460449,0.13440197706222534,0.29729294776916504,0.039771050214767456,-0.1283280849456787,1.2450735569000244,1.0555707216262817,1.29511296749115,1.5124876499176025,-2.1622426509857178,-1.6279375553131104,-1.8542823791503906,-2.347411632537842
1123,0.17421691119670868,0.16392254829406738,0.10469970107078552,-0.13164669275283813,1.1150003671646118,0.9823241829872131,1.3944013118743896,1.4442987442016602,-2.1607658863067627,-2.0930655002593994,-2.1215667724609375,-2.3447322845458984,0.0898616760969162,0.30199384689331055,0.04702731966972351,-0.1050182655453682,1.2937169075012207,1.0416074991226196,1.3211078643798828,1.5231529474258423,-2.1665310859680176,-1.612977147102356,-1.8740280866622925,-2.317795753479004
1124,0.15780648589134216,0.17197637259960175,0.11420684307813644,-0.12123125791549683,1.1548455953598022,0.9812947511672974,1.3960363864898682,1.4680968523025513,-2.1697280406951904,-2.092944383621216,-2.1295599937438965,-2.3445303440093994,0.06883075088262558,0.3083699345588684,0.04958651214838028,-0.09780009835958481,1.307685136795044,1.0341655015945435,1.3400286436080933,1.5244536399841309,-2.1595897674560547,-1.6240729093551636,-1.872753381729126,-2.303231954574585
1125,0.15780648589134216,0.17197637259960175,0.11420684307813644,-0.12123125791549683,1.1548455953598022,0.9812947511672974,1.3960363864898682,1.4680968523025513,-2.1697280406951904,-2.092944383621216,-2.1295599937438965,-2.3445303440093994,0.060325440019369125,0.31432077288627625,0.05080336332321167,-0.09511198103427887,1.3052922487258911,1.0241693258285522,1.3555843830108643,1.5167344808578491,-2.143198013305664,-1.6414422988891602,-1.8775293827056885,-2.28794002532959
1126,0.15780648589134216,0.17197637259960175,0.11420684307813644,-0.12123125791549683,1.1548455953598022,0.9812947511672974,1.3960363864898682,1.4680968523025513,-2.1697280406951904,-2.092944383621216,-2.1295599937438965,-2.3445303440093994,0.05756298080086708,0.3171849250793457,0.054696716368198395,-0.08965100347995758,1.299523115158081,1.0197516679763794,1.3681468963623047,1.5125094652175903,-2.1257288455963135,-1.660097360610962,-1.8834373950958252,-2.274301528930664
1127,0.15780648589134216,0.17197637259960175,0.11420684307813644,-0.12123125791549683,1.1548455953598022,0.9812947511672974,1.3960363864898682,1.4680968523025513,-2.1697280406951904,-2.092944383621216,-2.1295599937438965,-2.3445303440093994,0.05652385577559471,0.31843313574790955,0.05934855341911316,-0.08221571147441864,1.29396653175354,1.0167138576507568,1.3796041011810303,1.5108814239501953,-2.1075856685638428,-1.6776697635650635,-1.8887122869491577,-2.2625670433044434
